SS_TimeStamp,GROSS_LOAD,GEN_MVAR,PHASE_A_CURRENT,PHASE_B_CURRENT,PHASE_C_CURRENT,VOLTAGE_AB,VOLTAGE_BC,VOLTAGE_CA,FIELD_VOLTAGE,FIELD_CURRENT
SS_TimeStamp,JH.U7SELMW,JH.U70MKA01GA008,JH.U70MKA01GA001,JH.U70MKA01GA002,JH.U70MKA01GA003,JH.U70MKA01GA004,JH.U70MKA01GA005,JH.U70MKA01GA006,JH.U70MKC01GA002,JH.U70MKC01GA001
2013/3/5 3:00,628.7877197,58.99177933,13603.35059,13581.46094,13554.21582,26.72571754,26.79245949,26.7627964,239.4376831,3338.422363
2013/3/5 4:00,637.5560303,46.28755188,13780.7168,13761.48926,13740.12695,26.67378616,26.74053001,26.70901108,236.0839539,3327.895996
2013/3/5 5:00,631.4824219,52.54565811,13667.51563,13643.51855,13628.52148,26.70962906,26.77884293,26.74670982,238.6131897,3338.47876
2013/3/5 6:00,680.2029419,87.67063904,14741.48535,14723.32813,14680.60156,26.81036186,26.87648392,26.85176659,261.6204834,3600.151367
2013/3/5 7:00,850.9639282,179.9817963,18508.69336,18475.56641,18446.74414,27.05942535,27.13297462,27.10639191,326.62854,4439.560547
2013/3/5 8:00,938.5494385,220.6776581,20401.25977,20375.6582,20335.03711,27.18237495,27.2546711,27.23181343,362.7619629,4874.633789
2013/3/5 9:00,925.8902588,247.7824707,20229.75586,20184.39648,20164.0332,27.26681137,27.34344101,27.31377983,367.1950684,4938.384766
2013/3/5 10:00,938.1509399,230.0414581,20416.83984,20374.64063,20370.47656,27.21329498,27.29300308,27.25592613,365.1985168,4913.353027
2013/3/5 11:00,908.4705811,174.0095062,19678.29688,19648.91406,19613.12695,27.06250763,27.13419151,27.10700035,340.2393799,4611.479492
2013/3/5 12:00,790.9432983,147.413681,17118.99609,17096.63086,17064.58984,27.00131798,27.07242393,27.04276276,300.920929,4147.736328
2013/3/5 13:00,846.6561279,180.6682129,18402.28125,18389.46484,18368.83008,27.05347252,27.12021446,27.08807945,326.1814575,4426.628906
2013/3/5 14:00,813.2614136,170.371521,17636.07813,17631.80469,17597.31641,27.06682396,27.13171005,27.10451889,313.4849243,4291.271973
2013/3/5 15:00,812.4907227,159.6475525,17630.00977,17595.30273,17567.5332,27.01554108,27.08536339,27.05817032,311.87146,4256.188965
2013/3/5 16:00,803.1932983,136.7317657,17433.0625,17405.29297,17381.30273,26.93629646,27.00798416,26.97584915,303.7073975,4143.590332
2013/3/5 17:00,853.6487427,133.1830292,18459.5625,18451.01563,18391.20313,26.94632721,27.00998878,26.99021149,315.3026733,4293.786621
2013/3/5 18:00,846.0761108,157.0673676,18328.67188,18301.4082,18263.46484,27.03286362,27.10019302,27.07300186,319.9126587,4357.74707
2013/3/5 19:00,860.00177,156.5874634,18627.82227,18616.60742,18572.81445,27.02541733,27.09030724,27.06744385,320.5691223,4400.427734
2013/3/5 20:00,641.3248291,68.49188995,13884.37207,13870.00293,13825.65918,26.75907135,26.82333946,26.7961483,244.3384399,3424.487793
2013/3/5 21:00,654.2185059,79.85149384,14144.4082,14143.25684,14082.45703,26.81402016,26.87334442,26.85109901,250.1484833,3511.444824
2013/3/5 22:00,653.4794312,114.3927231,14196.21191,14188.15137,14138,26.90365601,26.96731949,26.94320679,260.6329346,3626.878662
2013/3/5 23:00,651.3467407,93.67541504,14118.70605,14089.3252,14042.32813,26.84497643,26.91172028,26.88886452,254.8522491,3544.443604
2013/3/6,605.8757935,65.00921631,13119.99609,13098.08496,13056.39844,26.76337624,26.82764816,26.80356407,236.3575287,3311.236328
2013/3/6 1:00,626.9515991,68.56822205,13588.62109,13557.13477,13541.16016,26.74907112,26.81893158,26.78614998,241.5179749,3377.441406
2013/3/6 2:00,660.3651123,78.58436584,14293.48633,14269.98828,14260.91699,26.78005981,26.85113907,26.81714058,249.9082336,3504.601318
2013/3/6 3:00,647.9118652,70.04936981,14019.97363,13993.27148,13987.39551,26.74670982,26.81839371,26.78378677,247.3754883,3432.595459
2013/3/6 4:00,641.2767944,69.66766357,13859.06543,13830.78711,13816.3418,26.78802299,26.85971069,26.82698631,245.4999084,3433.323975
2013/3/6 5:00,639.4462891,73.07136536,13836.25781,13814.89551,13794.60156,26.80480003,26.87401199,26.84187698,246.2350159,3442.56543
2013/3/6 6:00,683.8286743,92.65370178,14811.57324,14773.63672,14752.27539,26.84618187,26.91727257,26.89008141,260.3699951,3635.518066
2013/3/6 7:00,748.197937,129.085434,16253.56152,16212.49121,16180.44727,26.91727257,26.98895836,26.96232414,287.1321411,3950.091553
2013/3/6 8:00,927.4997559,210.849411,20181.39648,20142.4082,20140.27344,27.14715958,27.22131729,27.18671036,358.0987854,4799.831055
2013/3/6 9:00,888.5755615,210.5247803,19334.94531,19299.56055,19276.0625,27.16573524,27.23925591,27.20959473,345.9269104,4671.177246
2013/3/6 10:00,899.3102417,216.0685425,19634.05859,19575.30078,19553.9375,27.19537926,27.27510452,27.24481583,351.5953674,4746.190918
2013/3/6 11:00,823.0782471,137.8956451,17840.83398,17822.72461,17764.95117,26.95993996,27.02603531,27.00690842,307.7752075,4217.216309
2013/3/6 12:00,692.7888184,99.67606354,14983.98145,14963.9375,14919.90039,26.8579464,26.92655182,26.8999691,263.8390503,3679.572998
2013/3/6 13:00,818.0831299,173.5139008,17787.39844,17783.125,17749.89453,27.06036186,27.12463188,27.09689331,315.9806519,4326.466797
2013/3/6 14:00,781.7468872,144.1318359,16994.6543,16962.61133,16936.97656,26.96796227,27.03902054,27.00998497,300.008606,4104.067383
2013/3/6 15:00,761.7737427,125.8450623,16524.16797,16492.125,16460.61719,26.90553093,26.97536278,26.9457016,289.6965637,3979.80249
2013/3/6 16:00,764.3519897,118.6550751,16590.02734,16562.25781,16538.12305,26.91159058,26.98080635,26.95056343,287.1999207,3965.087402
2013/3/6 17:00,702.6426392,64.59037018,15228.01074,15206.11523,15158.04883,26.74361801,26.80603409,26.78564072,259.000824,3595.22998
2013/3/6 18:00,705.6658325,110.2835007,15303.29688,15268.5918,15239.20996,26.88886452,26.96055031,26.93088722,270.4013977,3761.437744
2013/3/6 19:00,708.6044922,115.0384979,15390.05762,15357.86035,15323.91211,26.91727257,26.9840126,26.95929527,271.6251221,3782.762207
2013/3/6 20:00,668.5947876,85.50653839,14499.16016,14485.34277,14430.2998,26.81171417,26.87540817,26.85126495,256.5149231,3561.593994
2013/3/6 21:00,664.9224854,91.30635834,14438.68359,14411.4375,14359.64258,26.82706642,26.89194489,26.86969757,257.8181458,3568.110107
2013/3/6 22:00,724.1591187,127.369751,15716.40625,15681.15918,15658.47852,26.94581223,27.01502609,26.98596382,280.6053467,3873.182373
2013/3/6 23:00,736.9927979,113.931572,15989.97559,15947.25098,15920.75586,26.9081192,26.97922897,26.95203781,280.4689941,3863.479492
2013/3/7,684.2652588,92.93549347,14801.29883,14762.84766,14741.48633,26.85671043,26.9259243,26.89873314,260.0090332,3624.755615
2013/3/7 1:00,666.5240479,80.20754242,14410.63672,14370.04688,14352.4248,26.80850601,26.87771988,26.84867668,254.3071899,3527.938721
2013/3/7 2:00,660.286377,73.68094635,14292.65039,14255.49316,14236.81738,26.80171776,26.87093163,26.84064102,249.663559,3497.630127
2013/3/7 3:00,621.3249512,61.93139648,13458.67871,13423.10254,13406.2168,26.75219154,26.81947136,26.7922802,239.3329163,3331.99585
2013/3/7 4:00,609.3916626,52.14623642,13162.39063,13127.71875,13106.35645,26.72218323,26.78892517,26.75983429,234.38591,3265.657959
2013/3/7 5:00,616.8831787,61.68336487,13367.31152,13325.14746,13305.55078,26.77264404,26.84185791,26.81219482,236.9590302,3323.518066
2013/3/7 6:00,665.6090698,88.94282532,14446.76953,14400.82324,14367.72852,26.84436798,26.91358185,26.88947296,255.7801056,3564.100342
2013/3/19 23:00,802.9247437,134.9408569,17390.83203,17355.66797,17354.51563,26.97031975,27.04010201,27.00987244,301.8910217,4147.628906
2013/3/20,720.5145874,97.86405945,15598.65332,15564.25391,15568.52637,26.86842346,26.93826485,26.9030304,271.6576843,3773.303223
2013/3/20 1:00,727.8517456,111.8122406,15763.16699,15726.85156,15734.24414,26.90471649,26.97640419,26.94122696,276.7999268,3842.447021
2013/3/20 2:00,700.5250854,106.888382,15154.81152,15128.65137,15135.58691,26.9043045,26.97351837,26.93643761,268.9892578,3747.27417
2013/3/20 3:00,649.045166,85.67011261,14038.82129,14017.96777,14026.00391,26.83817101,26.90432549,26.86724472,252.2179108,3517.981689
2013/3/20 4:00,640.8526001,81.47755432,13882.69043,13862.5957,13869.28516,26.81655884,26.88330269,26.84622002,248.2990265,3474.097412
2013/3/20 5:00,641.3723755,80.57546997,13911.82422,13893.93555,13898.20703,26.81344986,26.88266373,26.84311295,248.5842285,3475.78418
2013/3/20 6:00,718.8960571,116.1880112,15620.00977,15601.31738,15600.7832,26.91974449,26.98895836,26.95435143,276.3899231,3834.974121
2013/3/20 7:00,869.885437,174.2061615,18874.58203,18828.11133,18827.58594,27.07980919,27.1539669,27.12183189,329.4514771,4494.703125
2013/3/20 8:00,960.4127808,244.6517487,20976.60742,20937.08594,20925.87305,27.29609299,27.36839867,27.33873367,378.3805237,5054.580078
2013/3/20 9:00,948.868042,242.989975,20673.13477,20649.125,20659.29883,27.27699661,27.34809494,27.31348991,374.4359436,5008.117676
2013/3/20 10:00,895.1550903,229.4747162,19572.06836,19510.11719,19536.82617,27.23120499,27.31089592,27.27322769,355.5722656,4788.145508
2013/3/20 11:00,837.357666,159.4314575,18183.74805,18145.43164,18137.75,27.04449844,27.11676025,27.08709908,317.8774109,4349.227051
2013/3/20 12:00,560.9824829,81.68556213,12170.61133,12174.88379,12125.75098,26.82518387,26.88698196,26.8579464,230.2637177,3252.357422
2013/3/20 13:00,674.5702515,145.9273834,14759.64355,14759.64355,14727.59961,26.99390221,27.0557003,27.02603531,274.045105,3804.783203
2013/3/20 14:00,653.1584473,128.041153,14226.11914,14204.75684,14186.59961,26.94693565,27.01800156,26.9840126,264.4460449,3677.920166
2013/3/20 15:00,740.7684326,147.703598,16108.58008,16095.73535,16098.41309,27.00688934,27.0761013,27.03655052,288.1826782,4002.868408
2013/3/20 16:00,882.1895142,189.449295,19191.25391,19163.48242,19166.6875,27.11996841,27.19165611,27.15704918,336.3997192,4594.588379
2013/3/20 17:00,785.9683228,113.6058502,17009.09375,17013.09961,16982.39063,26.92036247,26.98463058,26.95558739,291.8789368,4026.080566
2013/3/20 18:00,740.9555664,108.8745575,16035.43066,16013.01758,16000.72461,26.89502335,26.96484566,26.93271255,278.4804993,3870.778564
2013/3/20 19:00,731.9870605,114.9902191,15879.29688,15870.66602,15849.30273,26.90682602,26.97109604,26.94143295,279.5473328,3870.162842
2013/3/20 20:00,705.0513306,94.99391937,15291.06445,15288.92773,15265.42969,26.83627701,26.90301895,26.87088394,267.6486206,3715.601074
2013/3/20 21:00,677.3406372,90.29829407,14672.77441,14677.55469,14636.45801,26.83322525,26.89502335,26.86841965,258.8157043,3614.44165
2013/3/20 22:00,757.7944336,126.2161713,16423.76563,16393.57422,16378.36328,26.9234333,26.99511719,26.96545601,286.8689575,3967.92627
2013/3/20 23:00,757.522644,119.3366623,16416.5293,16384.26563,16379.51367,26.90605164,26.98020935,26.94807434,285.1672974,3950.332275
2013/3/21,710.2576294,89.42002106,15410.0752,15376.94629,15372.14844,26.81965256,26.89194489,26.85980797,267.0950012,3709.042725
2013/3/21 1:00,717.3243408,106.7990265,15539.55664,15501.66211,15507.5127,26.88578224,26.95993996,26.9228611,271.9015198,3795.477295
2013/3/21 2:00,697.2416992,98.07506561,15147.90234,15116.98535,15117.72852,26.86597061,26.93951988,26.90491295,265.6728821,3713.827393
2013/3/21 3:00,668.7417603,72.78340912,14491.3877,14460.98047,14464.75195,26.74612999,26.8221817,26.78320885,252.3624115,3515.60498
2013/3/21 4:00,653.3197021,69.42823029,14117.20801,14086.67773,14088.81348,26.76523399,26.83691978,26.79984093,248.1798401,3467.584473
2013/3/21 5:00,664.6695557,69.74507904,14373.85449,14340.77441,14343.94727,26.74537468,26.82010078,26.78492546,251.4094391,3500.92627
2013/3/21 6:00,739.4453735,114.5667725,16041.38184,16006.11621,16005.58984,26.88327599,26.95990372,26.92529678,280.3016663,3879.060791
2013/3/21 7:00,877.3468018,182.5753021,19051.46484,19005.02734,18999.14453,27.11015892,27.18926239,27.15712547,334.5281982,4554.05957
2013/3/21 8:00,962.81427,239.3292542,20969.82227,20933.50391,20904.08789,27.25117874,27.32837677,27.30118561,375.7479858,5039.297852
2013/3/21 9:00,929.8983765,241.9257813,20296.61719,20234.10742,20238.37891,27.23615074,27.32080269,27.28806114,367.7583313,4935.813965
2013/3/21 10:00,951.3375244,250.4094391,20763.51953,20697.29688,20722.92969,27.28126144,27.36839676,27.32884598,376.6991577,5045.730469
2013/3/21 11:00,859.8359375,155.0254822,18616.17578,18571.31445,18556.36133,27.00321007,27.07983971,27.05017853,322.1922913,4392.883301
2013/3/21 12:00,714.1362915,103.7999039,15453.30859,15432.72363,15411.36133,26.84843254,26.91954994,26.88741493,271.6552124,3767.05957
2013/3/21 13:00,865.4407959,201.5860748,18828.60352,18798.69531,18807.76563,27.15328217,27.22930336,27.19036102,336.8279114,4592.243164
2013/3/21 14:00,847.4903564,175.1876678,18394.99219,18380.03906,18368.81836,27.07115746,27.14284134,27.10823441,326.4963379,4432.905273
2013/3/21 15:00,837.7437134,163.4978638,18163.32617,18112.05859,18103.51367,27.04143524,27.1205349,27.08903694,319.8451843,4357.65918
2013/3/21 16:00,832.6737061,155.1912384,18024.3125,17990.67578,17982.13086,27.02729034,27.10392189,27.07115936,314.7863159,4314.687012
2013/3/21 17:00,773.4736938,97.87786102,16735.12109,16722.83789,16692.39844,26.85114861,26.91789055,26.89069939,284.2304993,3936.034668
2013/3/21 18:00,651.5508423,86.16081238,14103.95605,14083.73145,14064.50488,26.81402969,26.88382339,26.85168839,253.1615295,3529.365723
2013/3/21 19:00,618.1638184,92.71234131,13400.50098,13384.54785,13358.91211,26.86289024,26.93021011,26.8999691,244.704483,3455.58667
2013/3/21 20:00,518.0760498,55.08078384,11238.73145,11224.28613,11205.05957,26.73246574,26.80167961,26.76648521,214.7939911,3029.315674
2013/3/21 21:00,516.9788208,46.32562637,11220.08691,11221.51172,11181.99023,26.67563057,26.73803711,26.70776749,212.461853,2983.320068
2013/3/21 22:00,557.1744995,65.58985138,12068.5498,12057.31152,12043.9375,26.75778008,26.82699203,26.79174042,225.1974487,3179.861084
2013/3/21 23:00,579.317749,59.7474823,12538.23047,12502.63086,12494.08594,26.74917984,26.82333946,26.78873253,229.3280182,3227.645508
2013/3/22,511.8857727,40.70108032,11086.15723,11046.12793,11046.68555,26.68319511,26.75735283,26.71962738,208.5443726,2966.333252
2013/3/22 1:00,514.0889893,42.57172775,11146.73047,11100.77246,11107.18066,26.68304634,26.7578125,26.72073555,211.1123657,2972.871338
2013/3/22 2:00,511.1700745,34.05513,11046.33984,11011.09277,11014.83203,26.66142654,26.73558426,26.69603729,207.6165771,2936.511475
2013/3/22 3:00,512.9927979,31.96920776,11101.14648,11065.6543,11067.74512,26.6595459,26.73370361,26.69415283,206.6457214,2933.772461
2013/3/22 4:00,515.6428223,36.13092804,11141.19238,11106.52148,11110.79297,26.68605042,26.7577343,26.71818352,209.2753906,2962.829346
2013/3/22 5:00,521.8544922,35.05254745,11320.80371,11280.74121,11289.8125,26.66574478,26.74237442,26.70035172,209.9152832,2977.71167
2013/3/22 6:00,543.0891724,52.18603134,11788.73047,11748.1416,11747.62402,26.69914436,26.775774,26.73682022,219.5704956,3090.774658
2013/3/22 7:00,659.9499512,106.9139862,14320.66406,14255.22656,14255.49316,26.87340355,26.95560646,26.92037201,258.4666748,3622.009521
2013/3/22 8:00,855.4661865,185.2281189,18626.4082,18577.27539,18570.31641,27.08790398,27.16700554,27.13487053,327.9495239,4483.228027
2013/3/22 9:00,883.3518677,214.9641724,19263.2793,19212.00977,19201.32813,27.19294739,27.27204895,27.24238396,345.6356812,4693.640625
2013/3/22 10:00,924.1747437,240.248642,20201.69141,20134.39844,20159.5,27.25716019,27.34182358,27.29980087,366.7364807,4919.311035
2013/3/22 11:00,887.4246826,177.4915924,19284.6875,19247.28906,19215.78711,27.07857513,27.15273285,27.1280117,335.3690186,4564.544434
2013/3/22 12:00,742.9724731,116.0658035,16108.34766,16082.71191,16058.34277,26.90884399,26.97987175,26.95021057,280.4000854,3898.894775
2013/3/22 13:00,847.4454956,177.5495148,18421.41406,18373.91797,18382.96289,27.0817337,27.15836334,27.12317848,325.6515503,4440.652832
2013/3/22 14:00,841.6591797,175.599411,18234.19141,18189.82031,18194.64063,27.13974571,27.21637344,27.18176651,323.6427917,4405.621094
2013/3/22 15:00,806.6918945,130.0760498,17409.99023,17357.39648,17368.58594,27.08159447,27.1582222,27.12361526,303.4194031,4144.649414
2013/3/22 16:00,802.5595703,144.2792664,17262.11719,17217.72852,17236.95313,27.20456123,27.28119087,27.241642,304.5010986,4188.004883
2013/3/22 17:00,683.8092651,96.18308258,14671.81445,14632.05859,14643.24121,27.06658745,27.14074516,27.1036644,262.8250732,3652.332764
2013/3/22 18:00,616.5092773,129.9951935,13350.62207,13318.59961,13308.69141,27.17870903,27.25039291,27.21767044,257.3135681,3599.823242
2013/3/22 19:00,605.5162964,123.7632141,13117.66602,13083.31152,13104.99707,27.16693687,27.24109459,27.19843674,254.239975,3551.866943
2013/3/22 20:00,572.0251465,107.8441086,12370.54688,12348.38086,12384.95215,27.10580254,27.17564583,27.12867928,242.3670197,3390.115723
2013/3/22 21:00,534.1928711,98.49549103,11563.2959,11563.77637,11545.06738,27.06371498,27.12798309,27.09584808,232.6125183,3254.833984
2013/3/22 22:00,608.4927368,129.152359,13193.24609,13153.90332,13150.06152,27.15739632,27.23402786,27.1969471,257.1590271,3568.779541
2013/3/22 23:00,688.1318359,145.2326965,14890.20605,14840.30469,14860.29688,27.19728088,27.27391052,27.23682976,277.6137085,3846.797119
2013/3/23,609.7075195,113.2116699,13158.68066,13110.00977,13123.94238,27.12867546,27.2053051,27.16822815,250.6237793,3518.793457
2013/3/23 1:00,567.6453857,102.3908463,12214.39258,12163.62305,12181.21387,27.09756279,27.17666626,27.13711357,237.9679718,3360.811035
2013/3/23 2:00,578.8427124,104.3484497,12475.47852,12426.87891,12439.69629,27.10822678,27.18733025,27.1496315,240.0490417,3401.138184
2013/3/23 3:00,530.9208374,83.10980225,11439.81348,11400.35645,11410.20215,27.03607178,27.11270142,27.07315063,225.1143494,3186.140381
2013/3/23 4:00,512.9383545,67.78907013,11059.62402,11016.90039,11023.83398,26.9840126,27.06064224,27.02109337,218.6444702,3082.065674
2013/3/23 5:00,503.8900757,88.87093353,10882.12012,10837.77637,10848.45703,27.04274178,27.11996841,27.07981873,222.5583038,3135.978516
2013/3/23 6:00,533.6749268,103.2773743,11536.60547,11490.14258,11498.6875,27.07609367,27.15457535,27.11317253,232.3100586,3260.947754
2013/3/23 7:00,649.3522949,146.4108887,14101.15039,14046.1416,14049.88086,27.19968987,27.27817154,27.24109459,269.9298706,3750.653076
2013/3/23 8:00,814.875061,224.4256897,17763.68359,17692.6875,17720.45898,27.44147682,27.52362823,27.48349953,332.8389282,4531.897949
2013/3/23 9:00,824.2219238,237.5413971,17979.94336,17929.67188,17961.7168,27.45557404,27.53714752,27.49454498,340.3258362,4619.437988
2013/3/23 10:00,895.3747559,279.70401,19570.95117,19498.32031,19540.52734,27.60446739,27.6885128,27.64461517,373.2504883,5025.966797
2013/3/23 11:00,843.3616333,207.8673096,18258.52148,18220.24219,18205.91602,27.37328529,27.44744492,27.41778183,335.6791687,4547.527344
2013/3/23 12:00,691.451416,160.1624908,14991.95508,14956.17188,14940.68555,27.24542046,27.31710815,27.28497124,283.8972473,3917.73584
2013/3/23 13:00,830.3233643,235.3317566,18084.08008,18038.46875,18060.31641,27.47457695,27.55367851,27.51165581,341.451355,4637.952148
2013/3/23 14:00,822.7949219,222.126236,17871.11523,17844.97266,17838.56445,27.40164948,27.47639465,27.44178963,332.2866821,4540.299805
2013/3/23 15:00,803.2662354,205.1067963,17469.98633,17414.97656,17429.39648,27.36098289,27.44008255,27.4030056,324.9878845,4424.668945
2013/3/23 16:00,834.4289551,214.2060242,18124.72461,18062.25586,18090.54297,27.39989662,27.48394203,27.44191933,335.7496948,4552.691895
2013/3/23 17:00,743.7505493,150.9310913,16039.375,16017.57324,15991.93848,27.23266029,27.3013649,27.27417374,293.0586853,4040.18042
2013/3/23 18:00,671.1865845,136.1440735,14503.78027,14469.60059,14482.41797,27.18592262,27.25816917,27.21861839,269.2936096,3779.748535
2013/3/23 19:00,655.1953125,125.7611923,14149.6543,14146.54492,14151.30371,27.12057686,27.18732071,27.14776993,265.465271,3683.303223
2013/3/23 20:00,585.6859741,118.521759,12684.85449,12643.70703,12689.63574,27.12351036,27.19955063,27.15011215,248.2909698,3472.955322
2013/3/23 21:00,536.1985474,109.4526062,11605.05664,11581.55762,11564.99512,27.11380768,27.18302155,27.14841461,235.2094116,3309.13623
2013/3/23 22:00,605.8019409,129.272644,13140.91406,13104.59863,13102.46191,27.15148544,27.22564507,27.1891861,255.7349701,3561.131348
2013/3/23 23:00,656.159668,136.388092,14198.93359,14148.74805,14151.41016,27.16940689,27.24664497,27.20956802,267.3287659,3723.348633
2013/3/24,582.3828735,111.4425735,12598.09668,12551.09961,12565.53516,27.12379265,27.19795036,27.16087151,245.8363647,3427.601318
2013/3/24 1:00,618.2011719,115.9921188,13354.86621,13299.32422,13315.68262,27.1156044,27.19223595,27.15515327,254.5154877,3544.578857
2013/3/24 2:00,578.3859863,98.29533386,12496.32422,12447.19043,12464.80566,27.07053185,27.14902306,27.1076088,239.428833,3367.804443
2013/3/24 3:00,520.9389648,83.27878571,11204.33105,11160.39355,11171.27539,27.03839493,27.11313248,27.07300186,225.3220673,3160.414551
2013/3/24 4:00,511.9650574,75.85414886,11075.30566,11033.07324,11045.39844,26.99637222,27.07300186,27.02907753,221.0063782,3100.43042
2013/3/24 5:00,510.6802979,78.27180481,11001.45605,10945.34766,10965.14063,27.01668358,27.09460449,27.05440903,220.7232819,3109.512207
2013/3/24 6:00,526.5472412,79.8311615,11375.2041,11330.86133,11335.13281,26.99510002,27.07172966,27.03217697,224.8216858,3160.352783
2013/3/24 7:00,613.951416,132.6522217,13308.2793,13246.8291,13250.60156,27.18802452,27.26712799,27.23062706,256.8490601,3601.131592
2013/3/24 8:00,661.1048584,162.6834869,14400.43164,14355.0791,14353.92871,27.26828575,27.34738541,27.31030846,276.8259277,3853.570801
2013/3/24 9:00,637.9981079,162.6586761,13936.12598,13887.52637,13923.30957,27.24727249,27.32575798,27.27879143,272.089325,3787.032959
2013/3/24 10:00,651.8199463,177.8335419,14260.86621,14191.77148,14243.77637,27.32693672,27.40851021,27.35847282,278.9968567,3895.467041
2013/3/24 11:00,636.4690552,133.0265503,13772.16992,13742.79688,13721.43555,27.16693687,27.23800278,27.20648766,261.8840637,3658.032471
2013/3/24 12:00,627.7407837,132.283493,13576.17188,13558.54785,13527.03809,27.17867851,27.24603653,27.21637344,260.5882568,3634.139648
2013/3/24 13:00,614.0198364,143.776825,13345.22266,13304.0625,13313.57324,27.18918228,27.26279449,27.22324181,261.6041565,3641.13623
2013/3/24 14:00,571.4542236,137.473053,12420.4707,12384.97363,12385.25195,27.20215225,27.27444458,27.2392292,250.3424377,3513.977295
2013/3/24 15:00,611.7233887,138.0818176,13265.94141,13226.94629,13229.08301,27.17862892,27.25094604,27.21386528,260.0402527,3614.751953
2013/3/24 16:00,648.6116333,150.5062103,14083.66895,14049.48828,14065,27.22325516,27.29741287,27.25721741,271.4004211,3762.842285
2013/3/24 17:00,599.6320801,118.91185,12965.90332,12952.15723,12973.75391,27.14165878,27.21087265,27.168293,252.1860657,3503.294922
2013/3/24 18:00,501.9606628,95.98812866,10859.34082,10828.11621,10817.43457,27.05760574,27.12681961,27.09221268,224.2215576,3160.74292
2013/3/24 19:00,503.037262,98.2963028,10896.70215,10874.83984,10868.43164,27.07605362,27.14716148,27.11008263,225.3305206,3178.729492
2013/3/24 20:00,501.9980774,96.0477829,10872.19531,10834.28613,10896.16992,27.06939316,27.1460228,27.09107018,224.3235474,3165.130371
2013/3/24 21:00,515.9555664,90.97721863,11143.56348,11130.78027,11155.85645,27.04702759,27.11624146,27.07174873,226.2245026,3176.010986
2013/3/24 22:00,549.2885132,111.1501083,11905.10547,11878.93555,11868.78906,27.10699081,27.18053055,27.14592552,237.4959869,3338.424805
2013/3/24 23:00,550.2609863,95.42718506,11883.47168,11849.29199,11853.84375,27.05630875,27.13046837,27.09091568,233.7461853,3286.484375
2013/3/25,500.6503906,82.39038849,10792.66211,10749.93848,10758.48438,27.01985741,27.09401321,27.05508232,219.5279999,3097.717041
2013/3/25 1:00,511.6781006,100.2531967,11080.03711,11033.56543,11052.79102,27.07977295,27.15640068,27.11437798,226.1446381,3199.72583
2013/3/25 2:00,510.8303528,102.5704422,11067.87402,11022.125,11043.48926,27.08594131,27.16693687,27.12244034,227.3114319,3211.493896
2013/3/25 3:00,515.0894165,89.18717957,11115.79297,11077.58301,11092.53613,27.02915573,27.10764885,27.06562805,225.5299377,3158.5271
2013/3/25 4:00,516.3361816,86.32081604,11155.18555,11118.12598,11138.09668,27.02356529,27.10019302,27.05817032,224.1427612,3151.798096
2013/3/25 5:00,512.9043579,89.75868988,11089.7666,11045.39844,11062.48828,27.02185822,27.10095787,27.05836487,225.4693451,3149.168457
2013/3/25 6:00,570.1801147,125.795578,12367.06445,12329.1123,12332.24902,27.1475811,27.22610283,27.18902588,246.5527344,3463.836914
2013/3/25 7:00,709.5561523,176.4838104,15418.31836,15356.87598,15362.77637,27.27381516,27.35538864,27.32078171,292.2223206,4029.943115
2013/4/7,769.7053223,152.9735718,16621.02539,16568.07617,16559.53125,27.2255249,27.30157661,27.27496338,299.6595459,4125.213867
2013/4/7 1:00,735.0765381,157.7067261,15896.50293,15852.15918,15858.56738,27.23307991,27.30723572,27.27510262,292.2362976,4033.581299
2013/4/7 2:00,710.8051147,144.1971436,15365.99609,15314.72656,15329.67969,27.18594742,27.26448059,27.22740173,284.0612488,3907.581543
2013/4/7 3:00,687.159729,142.2381897,14883.89453,14838.19141,14848.87305,27.20230675,27.27646446,27.24375916,276.9411621,3849.809326
2013/4/7 4:00,677.2798462,140.3919373,14639.69434,14601.82715,14602.86133,27.20828438,27.28244019,27.24783325,272.7613525,3809.219971
2013/4/7 5:00,692.1852417,146.1305847,14958.37988,14906.02539,14920.45313,27.21021271,27.28684425,27.2541008,279.934021,3873.656738
2013/4/7 6:00,777.3807373,204.5936279,16965.23047,16907.55273,16907.80469,27.38560486,27.46413422,27.4325695,318.4984131,4354.487305
2013/4/7 7:00,906.9569702,249.2958069,19684.30078,19617.41992,19614.79102,27.48106575,27.56263924,27.53354454,365.6998596,4907.240234
2013/4/7 8:00,968.9655762,291.2071838,21069.4082,21007.42383,21026.64844,27.62485313,27.70642281,27.67368126,396.8224182,5291.683594
2013/4/7 9:00,926.6178589,280.3573303,20193.96484,20137.14844,20152.10156,27.58104324,27.66261673,27.62612724,383.1654053,5104.192871
2013/4/7 10:00,1000.777893,317.0484314,21829.61328,21776.73438,21783.14453,27.67059898,27.75156593,27.71695709,418.1344299,5491.388672
2013/4/7 11:00,928.7419434,231.881012,20088.93555,20033.85352,20031.25781,27.45508957,27.53419113,27.50258827,366.3040771,4921.041992
2013/4/7 12:00,743.4486084,162.1233368,16034.3125,16015.08594,15983.04297,27.26257706,27.33122253,27.30403137,297.6003418,4077.658691
2013/4/7 13:00,874.6930542,243.7422943,19000.22852,18966.75781,18980.07813,27.4850502,27.56167793,27.52460098,355.9070435,4794.870605
